created_time  modified_time  name                                                                                   owner_id                             parent_token                 token                        type     url                                                                   
1774150458    1774150459     AI帮我全自动做知识管理，我只需要负责思考和创作                                         ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  PB30deyCloIP2wxA7G2cWAxSnUf  docx     https://gqkkndrhn25.feishu.cn/docx/PB30deyCloIP2wxA7G2cWAxSnUf        
1774150163    1774150163     【实测】小米MiMo大模型免费玩！五大主流Agent框架直接适配，普通人也能蹭这波羊毛          ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QliFdc2p1oGAuBx1aXbcBpfFnye  docx     https://gqkkndrhn25.feishu.cn/docx/QliFdc2p1oGAuBx1aXbcBpfFnye        
1774149812    1774149812     【实测】小米MiMo大模型免费玩！五大主流Agent框架直接适配，普通人也能蹭这波羊毛          ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  RSWDdVDhUoRdvRxTHtWcerRLnyg  docx     https://gqkkndrhn25.feishu.cn/docx/RSWDdVDhUoRdvRxTHtWcerRLnyg        
1774149196    1774149197     实测小米MiMo大模型：五大主流Agent框架直接支持，首周还能免费用！                        ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  JofEddfA9oMUjZxvRTNcJEPAnVg  docx     https://gqkkndrhn25.feishu.cn/docx/JofEddfA9oMUjZxvRTNcJEPAnVg        
1774148326    1774148341     参考文章：开源我的万粉小红书笔记工作流，附教程模板！                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  CiUtdjKgfo2iGNxXIW9cWMQunPc  docx     https://gqkkndrhn25.feishu.cn/docx/CiUtdjKgfo2iGNxXIW9cWMQunPc        
1774148276    1774148293     参考文章：教程类文章风格参考                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  YVbBdWqSsoYwXsxJXi5cjEOUnLp  docx     https://gqkkndrhn25.feishu.cn/docx/YVbBdWqSsoYwXsxJXi5cjEOUnLp        
1774147716    1774147716     Scout情报简报 - 2026年03月22日                                                         ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  U4Hkd0ZCVoP0NWx1iN6cl7Bung8  docx     https://gqkkndrhn25.feishu.cn/docx/U4Hkd0ZCVoP0NWx1iN6cl7Bung8        
1774147176    1774147176     Editor 选题分析报告 - 2026年03月22日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  RWHLdyCTCoKo7Dxj0P9cMD8pnCw  docx     https://gqkkndrhn25.feishu.cn/docx/RWHLdyCTCoKo7Dxj0P9cMD8pnCw        
1774147134    1774147135     Kunki的AI社群日报 - 2026年03月22日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MBs9dCLRCoQHShxO6gFcu0TxnXc  docx     https://gqkkndrhn25.feishu.cn/docx/MBs9dCLRCoQHShxO6gFcu0TxnXc        
1774105779    1774107544     writer公众号写手 - 角色定位&写作风格&写作规范                                          ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  FPZTdxOi7o5DUuxklSbceGtYnZd  docx     https://gqkkndrhn25.feishu.cn/docx/FPZTdxOi7o5DUuxklSbceGtYnZd        
1774103979    1774103980     今日资讯简报（2026年3月21日）                                                          ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  P1JidFRDCoQHvAxg1SlccDfBnwe  docx     https://gqkkndrhn25.feishu.cn/docx/P1JidFRDCoQHvAxg1SlccDfBnwe        
1774065735    1774066009     Editor 选题分析报告 - 2026年03月21日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  N6d6d92L5oBbWNxTxwxctO5BnQb  docx     https://gqkkndrhn25.feishu.cn/docx/N6d6d92L5oBbWNxTxwxctO5BnQb        
1774065704    1774065975     Kunki的AI社群日报 - 2026年03月21日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  V5rbd61YzofN2rxWoQyc9CFvnIg  docx     https://gqkkndrhn25.feishu.cn/docx/V5rbd61YzofN2rxWoQyc9CFvnIg        
1773977437    1773982239     Kunki的AI社群日报 - 2026年03月20日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  C0eTdV1pQoQviGxGYyVcoGTenJd  docx     https://gqkkndrhn25.feishu.cn/docx/C0eTdV1pQoQviGxGYyVcoGTenJd        
1773977482    1773977483     Editor 选题分析报告 - 2026年03月20日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Dc0xdVAUWoFZyax88NlcY8V7n6g  docx     https://gqkkndrhn25.feishu.cn/docx/Dc0xdVAUWoFZyax88NlcY8V7n6g        
1773975269    1773976016     作为马上要找工作的大学生，汇丰裁员把我打醒了：大学这3件事，必须提早做                  ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  CW44dJ0zJo059RxkX5uca3VLnIc  docx     https://gqkkndrhn25.feishu.cn/docx/CW44dJ0zJo059RxkX5uca3VLnIc        
1773973842    1773973843     汇丰裁员2万人，10%被AI取代：我从这件事里看到三个可怕的真相                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  USf2dar6ko17e1xCW08c2My9nCy  docx     https://gqkkndrhn25.feishu.cn/docx/USf2dar6ko17e1xCW08c2My9nCy        
1773973424    1773973425     汇丰裁员2万人，10%被AI取代：我从这件事里看到三个可怕的真相                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  GAKRdJlYWoFAjIxSlCCcvIBAnwd  docx     https://gqkkndrhn25.feishu.cn/docx/GAKRdJlYWoFAjIxSlCCcvIBAnwd        
1773973008    1773973009     AI社群日报+Editor选题分析-2026年03月20日                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  SotpdTwS3oG6C1xMUYUcN8ppnyb  docx     https://gqkkndrhn25.feishu.cn/docx/SotpdTwS3oG6C1xMUYUcN8ppnyb        
1773913120    1773913121     保研与数字经济方向信息收集整理                                                         ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MONqdE1Vtoywl8xfVsEc1HF2nMb  docx     https://gqkkndrhn25.feishu.cn/docx/MONqdE1Vtoywl8xfVsEc1HF2nMb        
1773905915    1773906985     AI社群日报 + Editor选题分析报告 - 2026年03月19日                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  TOyrdaV5EonDdnx7ToYcLdDRnMh  docx     https://gqkkndrhn25.feishu.cn/docx/TOyrdaV5EonDdnx7ToYcLdDRnMh        
1773801763    1773801764     Kunki的AI社群日报 - 2026年03月18日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MAyHd8QvhoyNzexnWBLcPM5rnRb  docx     https://gqkkndrhn25.feishu.cn/docx/MAyHd8QvhoyNzexnWBLcPM5rnRb        
1773801746    1773801747     Editor 选题分析报告 - 2026年03月18日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  XMy3diAhcopAyPxLetJckZQwn3f  docx     https://gqkkndrhn25.feishu.cn/docx/XMy3diAhcopAyPxLetJckZQwn3f        
1773801696    1773801697     Scout 情报简报 - 2026年03月18日                                                        ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  SVYDdNCKYonsBEx14XecEROCned  docx     https://gqkkndrhn25.feishu.cn/docx/SVYDdNCKYonsBEx14XecEROCned        
1773800944    1773800945     Editor 选题分析报告 - 2026年03月18日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  N4F3doob8ot9v3xfaf7cW5ZQnle  docx     https://gqkkndrhn25.feishu.cn/docx/N4F3doob8ot9v3xfaf7cW5ZQnle        
1773738468    1773738469     Editor 选题分析报告 - 2026年03月17日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MRLydIo54oEbT6xVrhTcXeRRnNd  docx     https://gqkkndrhn25.feishu.cn/docx/MRLydIo54oEbT6xVrhTcXeRRnNd        
1773629912    1773631429     Editor 选题分析报告 - 2026年03月16日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  FcIMdoGxWo2RozxPKqecLywEnhf  docx     https://gqkkndrhn25.feishu.cn/docx/FcIMdoGxWo2RozxPKqecLywEnhf        
1773629865    1773629866     AI社群日报 2026年03月16日                                                              ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  PxYAdahpSoNGJixWrdIcRQz9nib  docx     https://gqkkndrhn25.feishu.cn/docx/PxYAdahpSoNGJixWrdIcRQz9nib        
1773593118    1773593119     Editor选题分析报告 - 2026年3月16日（最新）                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  PKfyd2o7PoBksCxfOfCcOYmSn7G  docx     https://gqkkndrhn25.feishu.cn/docx/PKfyd2o7PoBksCxfOfCcOYmSn7G        
1773593090    1773593090     AI社群日报 - 2026年3月16日（最新）                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  WVBSdAqlDoATg1xWODGcd6AZngg  docx     https://gqkkndrhn25.feishu.cn/docx/WVBSdAqlDoATg1xWODGcd6AZngg        
1773592960    1773592961     Editor选题分析报告 - 2026年3月16日（更新）                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  TCcxdlNTqoVsZDxrMC3cpVrWnsb  docx     https://gqkkndrhn25.feishu.cn/docx/TCcxdlNTqoVsZDxrMC3cpVrWnsb        
1773592936    1773592937     AI社群日报 - 2026年3月16日（更新）                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ZaGFdPEnPoLvMFxyV8ncdwTknTb  docx     https://gqkkndrhn25.feishu.cn/docx/ZaGFdPEnPoLvMFxyV8ncdwTknTb        
1773592602    1773592602     Editor选题分析报告 - 2026年3月16日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  HCvAd9XzFoooPMxsX50cZNgzndf  docx     https://gqkkndrhn25.feishu.cn/docx/HCvAd9XzFoooPMxsX50cZNgzndf        
1773592575    1773592576     AI社群日报 - 2026年3月16日                                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  JjxId6pYeotMU8xZZqicc3rmnhc  docx     https://gqkkndrhn25.feishu.cn/docx/JjxId6pYeotMU8xZZqicc3rmnhc        
1773323757    1773327623     腾讯文档skill视频大纲                                                                  ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  CKHEd2EKhorLJaxnm86cB25bn7f  docx     https://gqkkndrhn25.feishu.cn/docx/CKHEd2EKhorLJaxnm86cB25bn7f        
1773134616    1773134616     📹 口播逐字稿：腾讯 QClaw 篇                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QgpYdbOBwovHORxqMdtc27Dlnxb  docx     https://gqkkndrhn25.feishu.cn/docx/QgpYdbOBwovHORxqMdtc27Dlnxb        
1773134556    1773134556     📹 口播逐字稿：腾讯 QClaw 篇                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  VpO0dYy98ovXV4xJg5fcXDMHn6b  docx     https://gqkkndrhn25.feishu.cn/docx/VpO0dYy98ovXV4xJg5fcXDMHn6b        
1773134554    1773134555     📹 口播逐字稿：智谱 AutoClaw 篇                                                        ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  UcVCdq6xjoTrABxQQ3SciZLBnod  docx     https://gqkkndrhn25.feishu.cn/docx/UcVCdq6xjoTrABxQQ3SciZLBnod        
1773124253    1773124254     📋 Editor 选题报告 - 2026年3月10日                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ZxRXd2tGroIo3axHwLKcg6RRnKd  docx     https://gqkkndrhn25.feishu.cn/docx/ZxRXd2tGroIo3axHwLKcg6RRnKd        
1773124252    1773124253     📊 Scout 情报简报 - 2026年3月10日                                                      ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MwMydmb1To7zfZxrHlmciOSnnoe  docx     https://gqkkndrhn25.feishu.cn/docx/MwMydmb1To7zfZxrHlmciOSnnoe        
1773066941    1773066942     OpenClaw 关键配置备份 - 2026-03-09                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  VX2rd0mMwohdldxofmuchLGwnIf  docx     https://gqkkndrhn25.feishu.cn/docx/VX2rd0mMwohdldxofmuchLGwnIf        
1772961810    1772961811     Scout 简报 2026-03-08（真实验证版）                                                    ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  HruNdE6s9oa8QTxrzvnc6oCgnbf  docx     https://gqkkndrhn25.feishu.cn/docx/HruNdE6s9oa8QTxrzvnc6oCgnbf        
1772680982    1772680982     奇绩怪谈AIQ-运营战略-2026                                                              ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  R7M5dqUVyoOwcjxaJevcCwuuneI  docx     https://gqkkndrhn25.feishu.cn/docx/R7M5dqUVyoOwcjxaJevcCwuuneI        
1772680948    1772680948     奇绩怪谈AIQ-运营战略-2026.md                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  WjUobxps2oYdfMxNvbIcumZZnPf  file     https://gqkkndrhn25.feishu.cn/file/WjUobxps2oYdfMxNvbIcumZZnPf        
1751852643    1770092666     格式洗稿                                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  FfjUdBFAdotqlmxM0JmcdGg2nsd  docx     https://gqkkndrhn25.feishu.cn/docx/FfjUdBFAdotqlmxM0JmcdGg2nsd        
1769350326    1769350841     AI文创供应链项目落地前端                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  K9csdzcUUouwhFxvxsjcjZthn4g  docx     https://gqkkndrhn25.feishu.cn/docx/K9csdzcUUouwhFxvxsjcjZthn4g        
1763650539    1763653258     🟡  个人 OKR 执行与复盘                                                                ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  CR48beBn7aho9Lscp2Fci26RnBe  bitable  https://gqkkndrhn25.feishu.cn/base/CR48beBn7aho9Lscp2Fci26RnBe        
1763651240    1763653064     🟡  个人 OKR 执行与复盘                                                                ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  J0VlbHyyPaqVpKs402scTDNsnZb  bitable  https://gqkkndrhn25.feishu.cn/app/J0VlbHyyPaqVpKs402scTDNsnZb         
1763650877    1763651037                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ZjVHb9ZNta9NHKssNrDcuV5wnMd  bitable  https://gqkkndrhn25.feishu.cn/app/ZjVHb9ZNta9NHKssNrDcuV5wnMd         
1763398223    1763398223     近期会议速递｜要点概览 2025年11月18日                                                  ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  KuF4dqQ1yoF2nbxPPfncwN9anVh  docx     https://gqkkndrhn25.feishu.cn/docx/KuF4dqQ1yoF2nbxPPfncwN9anVh        
1741360350    1758380276     AI工具大礼包（各项AI工具集合会不断更新）！！                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  BLDedjmcKoDxtLxOo5icTK0nnWg  docx     https://gqkkndrhn25.feishu.cn/docx/BLDedjmcKoDxtLxOo5icTK0nnWg        
1754930105    1754930106     近期会议速递｜要点概览 2025年8月12日                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  HKhYdyegLo6MtTx4dA1cxPldn6e  docx     https://gqkkndrhn25.feishu.cn/docx/HKhYdyegLo6MtTx4dA1cxPldn6e        
1752031702    1752033074     如何让 AI 成为你的“私董会专家天团”！                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  UFI9dSDHgoA6IYxzZ3kcx6ebnpB  docx     https://gqkkndrhn25.feishu.cn/docx/UFI9dSDHgoA6IYxzZ3kcx6ebnpB        
1741869577    1751592123     公司金融课堂记录                                                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ObK5dv70ooyYiKxXYbicD9n7nwe  docx     https://gqkkndrhn25.feishu.cn/docx/ObK5dv70ooyYiKxXYbicD9n7nwe        
1749214659    1751535875     经济法整理                                                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  FGr1dtSqEoERLNxc5hBcItZDnNh  docx     https://gqkkndrhn25.feishu.cn/docx/FGr1dtSqEoERLNxc5hBcItZDnNh        
1751039553    1751469708     公共经济学                                                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  X8pjdMRB1oyXj9xSibIcmOILnod  docx     https://gqkkndrhn25.feishu.cn/docx/X8pjdMRB1oyXj9xSibIcmOILnod        
1751119219    1751119220     Gemini-复习资料制作请求.pdf                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  GMZQbQLRLomPmPxsYOKcP1rdnTd  file     https://gqkkndrhn25.feishu.cn/file/GMZQbQLRLomPmPxsYOKcP1rdnTd        
1748404043    1751037645     Final term review                                                                      ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  LJKWd2KQ0oTtWyxeip6cC6rbnQe  docx     https://gqkkndrhn25.feishu.cn/docx/LJKWd2KQ0oTtWyxeip6cC6rbnQe        
1749948441    1750978582     毛概复习                                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  EcmwdMkr1oT0A0xDAYbc658wn0g  docx     https://gqkkndrhn25.feishu.cn/docx/EcmwdMkr1oT0A0xDAYbc658wn0g        
1741869344    1750577890     国际贸易实务课堂记录                                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  BEeMdTC4no1uWExOiT0cSaGlnye  docx     https://gqkkndrhn25.feishu.cn/docx/BEeMdTC4no1uWExOiT0cSaGlnye        
1741869450    1750577185     数字贸易学课堂记录                                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  RLpsdSrq0o3jCvxQ80HcHyo7n2f  docx     https://gqkkndrhn25.feishu.cn/docx/RLpsdSrq0o3jCvxQ80HcHyo7n2f        
1749544730    1749566810     投入产出                                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  VDrRdaPOooWfGMxsgircVFQCn9g  docx     https://gqkkndrhn25.feishu.cn/docx/VDrRdaPOooWfGMxsgircVFQCn9g        
1743219504    1748403722     期末需要注意的点                                                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Zs6EdWZy4oYG9zxNrHFcuX0jnYf  docx     https://gqkkndrhn25.feishu.cn/docx/Zs6EdWZy4oYG9zxNrHFcuX0jnYf        
1748359351    1748359353     ✅任务管理                                                                              ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  S1RtbmdhHaSShQsSnDxcOuEDnBb  bitable  https://gqkkndrhn25.feishu.cn/base/S1RtbmdhHaSShQsSnDxcOuEDnBb        
1748359352    1748359352     快速启用，属于你的任务管理系统                                                         ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Y0qid4YGpojUAOx9LY9c5rCgndc  docx     https://gqkkndrhn25.feishu.cn/docx/Y0qid4YGpojUAOx9LY9c5rCgndc        
1748073987    1748074525     内容选题管理                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  IGFxb4cenatgNVsFHcAczXhQnTf  bitable  https://gqkkndrhn25.feishu.cn/base/IGFxb4cenatgNVsFHcAczXhQnTf        
1748073896    1748073935     科研论文修改                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  WZiHdvHmXoh5lixW97QcYL3snQj  docx     https://gqkkndrhn25.feishu.cn/docx/WZiHdvHmXoh5lixW97QcYL3snQj        
1747841048    1747841057                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  DH1RdePI7oj7cFxf2cPczf55nyg  docx     https://gqkkndrhn25.feishu.cn/docx/DH1RdePI7oj7cFxf2cPczf55nyg        
1745755271    1745819451     数字贸易pre2                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Bt0Hd6n6DohlgtxwDZGcv4ynnfg  docx     https://gqkkndrhn25.feishu.cn/docx/Bt0Hd6n6DohlgtxwDZGcv4ynnfg        
1745593013    1745763111     05大学生破局报喜：从0到300+的代写变现之路与AIP成长复盘                                 ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Whipd8EeRo9qCvx4zjNcRlVCnTg  docx     https://gqkkndrhn25.feishu.cn/docx/Whipd8EeRo9qCvx4zjNcRlVCnTg        
1745240125    1745755260     数字贸易pre1                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  CsbOdtsP5ooHYIxsi2Oc4AFkn1g  docx     https://gqkkndrhn25.feishu.cn/docx/CsbOdtsP5ooHYIxsi2Oc4AFkn1g        
1745735207    1745743614     市场营销pre                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  MpjkdAp5Wo0Rb7xjfn0cQ2Ldn2f  docx     https://gqkkndrhn25.feishu.cn/docx/MpjkdAp5Wo0Rb7xjfn0cQ2Ldn2f        
1744214011    1744214558                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  L3yVdVTGgoiGXKxAwuscW2KinLy  docx     https://gqkkndrhn25.feishu.cn/docx/L3yVdVTGgoiGXKxAwuscW2KinLy        
1743219032    1743823396     公共经济学课堂记录                                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Ca8WdsLqvo3BbZxEkLlcns4PnNh  docx     https://gqkkndrhn25.feishu.cn/docx/Ca8WdsLqvo3BbZxEkLlcns4PnNh        
1742106361    1742921975     ibc                                                                                    ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  PTLcdoh7VoF1IMxBi6WcqjW4nJg  docx     https://gqkkndrhn25.feishu.cn/docx/PTLcdoh7VoF1IMxBi6WcqjW4nJg        
1742655843    1742655843                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QgmabgTpPaeLYfsBmjqcq8LInPe  bitable  https://gqkkndrhn25.feishu.cn/base/QgmabgTpPaeLYfsBmjqcq8LInPe        
1742563757    1742651485     扣子学习                                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  XJqcdezcSoFTd0x0VBMccz6Cned  docx     https://gqkkndrhn25.feishu.cn/docx/XJqcdezcSoFTd0x0VBMccz6Cned        
1742050313    1742050654     群交流精华内容（持续更新）                                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  OpCDd5pAPo7dPuxUq7Jct64zn4b  docx     https://gqkkndrhn25.feishu.cn/docx/OpCDd5pAPo7dPuxUq7Jct64zn4b        
1742049805    1742049932     3.8-3.15                                                                               ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  YkfMdaihmoGhT4xrvHzcRAG4nph  docx     https://gqkkndrhn25.feishu.cn/docx/YkfMdaihmoGhT4xrvHzcRAG4nph        
1741105691    1741107947     市场组contact list梳理 副本                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ZLLxsPu8ChSdXFtf8hfcNAS1nPg  sheet    https://gqkkndrhn25.feishu.cn/sheets/ZLLxsPu8ChSdXFtf8hfcNAS1nPg      
1739448168    1739448170     💡运营文案一键生成                                                                     ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  Cph1b0YplaHx1hsayl4cHxvpn7c  bitable  https://gqkkndrhn25.feishu.cn/base/Cph1b0YplaHx1hsayl4cHxvpn7c        
1739448169    1739448169     💡运营文案一键生成介绍                                                                 ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  RCeZdfV2hoN9mKxqPBicqoenneh  docx     https://gqkkndrhn25.feishu.cn/docx/RCeZdfV2hoN9mKxqPBicqoenneh        
1738677853    1738679299                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  IyF0d9ybxoaTb7xtgXjcH1ken5X  docx     https://gqkkndrhn25.feishu.cn/docx/IyF0d9ybxoaTb7xtgXjcH1ken5X        
1738420682    1738421684     奇绩怪谈AIQ 资料合集                                                                   ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  EJDIdm4lqoXs5vx2B6ocbLIZnbg  docx     https://gqkkndrhn25.feishu.cn/docx/EJDIdm4lqoXs5vx2B6ocbLIZnbg        
1737902998    1737902998     新录音_0126                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  TxZCdBzgpoIn8xxBh79cL4J8nXf  docx     https://gqkkndrhn25.feishu.cn/docx/TxZCdBzgpoIn8xxBh79cL4J8nXf        
1737403526    1737403527     近期会议速递｜要点概览  2025年1月21日                                                  ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  ECMzd6XHpo5TH8xgnsScZjKLnuJ  docx     https://gqkkndrhn25.feishu.cn/docx/ECMzd6XHpo5TH8xgnsScZjKLnuJ        
1736869984    1736949080     居然是这样AI写作                                                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  NIYLdZtDxopjfUxNZ6XcGWEbnGf  docx     https://gqkkndrhn25.feishu.cn/docx/NIYLdZtDxopjfUxNZ6XcGWEbnGf        
1736870184    1736870184     代写万字SOP 副本                                                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  C3U5dARgFoe4DuxIXOPcNgmencc  docx     https://gqkkndrhn25.feishu.cn/docx/C3U5dARgFoe4DuxIXOPcNgmencc        
