id,object_nonce_id,nickname,title,create_time,read_count,like_count,fav_count,forward_count,comment_count,full_url,decode_key
14931453619858118940,13958882967493500288_0_0_2_0_1782639156628893_4c70c82c-72d4-11f1-abf0-e9a108c7f874,陈厂长的AI商业论,"使用AI的三重境界
以AI为员工
以AI为友
以AI为师
#AI#AI时代#商业#智能体#企业AI化改造#企业智能体#企业AI全案落地#陈厂长
",1779967977,0,126,151,152,161,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQC4Xgp6NxfreibUGWZ9KQr3WElkKPGMEpSW7arsRiaXOia05uSIxribx4oLfut4Gk9ezkC61tMZ6TqFqbibTSiciaP46fN&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=ic1n0xDG6awibmzgzocBKD91ZuRCzFxVhdNgR1dI8ILg7VgYVoDZyXSgxux7Q6Hy7WcVc7R9NnjafEAv6vMkJZUvibpwCP7s2MJl7T4iahAv79R58knOxNhG1hUZRxw3iakPBtmomZQhyLhu25zShXmuiaHlkW1Z6rkYSRiaWWc0Yk03bS1EyWHAnCSAattxu8DFCMP0DcPNEhky3fibAtc5kagz2htWFIEXb1nYWzhe2j61ABk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=sI-Nlw3Mb3Z804nRaj5pFLZZ1dBqIllAHa4gRhBAC6mjS_iyarWbTsHUPIPSouP1V1MPW1FOown-nx-3tiJoxA&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAAG8zN4apCjI4FONOpAahAAAADnaHZTnGbFfAj9RgZXfw6VeQD%2BgdTm0jNsBMkDBJ%2F3upKsjiOdsuVAFm8rAe7amE3HGn3%2BbTRkWGQ%3D&svrnonce=1782639156,576977833
14930738779303713040,7252671944548781859_0_0_2_0_1782639156628893_4c70c82c-72d4-11f1-abf0-e9a108c7f874,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779882762,0,187,281,523,313,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=rgjNqbibdAo0sIvP23TM3SJLJbfda8EC2MqZohaqp9sRsQkvjlsjYFfkkwGI95Omju38zFRclC5lNqlw5fXkG9g&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a170&token=2lt8WBSnjTnD42qTXm8vMZvyOaDNUFhjej9kT1KrHbII54CCBLqWGM5OTAmyf4ftr3AcfafvpCAMUTaB2CT5wEPszd9j47ILDaqoQHlhCWEGVmPX5ZRbemQyUllFOwhbuDgfsXCD2LNMiaIz4guHcULzPPaTl4tPYQcAqh5Rqsf9gv6dibjbzsHSsficbGVXNZ8coVSzueWABkOVX7OMV7z5SyKYPFDpbcuD0era5PdwTM&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=QsOhsVPfDumgWR056ByRnEgafci38Tzo_X6fkrJ02Yi0mqCxrnQX8K3wi1t94yoQqCR_QQ5wDpN9C_H0ExRuMA&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAC4b6Vj0MYdrC7uNOpAahAAAADnaHZTnGbFfAj9RgZXfw6VeQD%2BgdTm0j9sQINPQPz2upKsjiOdsuVAFgEKn10uoBHOygywch6fI64%3D&svrnonce=1782639156,1318679178
14930001495970683172,1739786238022772777_0_0_2_0_1782639156628893_4c70c82c-72d4-11f1-abf0-e9a108c7f874,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779794871,0,36,47,67,62,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCwhZCU83kyXge9yjUbS3H5Eia9Oce8h6BsM7Nq5DotMPNGeia0ib2Viaphsogicsfy6XlzWNibLWkxnb3q3tJ1HxChwt&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a152&token=2lt8WBSnjTnD42qTXm8vMfHL10z1M9URjYhWUQXl6ox1nuA1msyJNGIh4Eyiar3BvIfvEkdQO30GUlZZlP0MFr5ABKbMJ4Fht1umwb8EZQ9FSruJict0lE2BDfo8hDsZeB9Azn3wnmrpaMmnhiaIqpOVIR9Zg231IemLum65r3YXVY1pTHSD7jz1tdFZSqvj3TJvtDGMu0sEZl0uRg9m0r0BN8JWAibkHHYrD85Wx30RCOU&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=7Xd3r4jBrs0Y8gsSTjzdB3FdcLUWKSuOtmlJ1Ad6bjjxyB2yKw1hG1ivw7pZtIJ4Ch2PjdtRkBpBQVwVQCpGRw&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAAUAxZaYFzeEmkLNOpAahAAAADnaHZTnGbFfAj9RgZXfw6VeQD%2BgdTm0gtseMxsEtX1upKsjiOdsuVAFoJVYOsoyZ9Y0HJK2rWpCPE%3D&svrnonce=1782639156,1045561578
14929996549767174401,13568777510326201359_0_0_2_0_1782639156628893_4c70c82c-72d4-11f1-abf0-e9a108c7f874,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779794281,0,67,77,50,48,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCHREBBeNvSgMJQm5TQBB7YRlrxX7RtlgLmlmQJs72LJbSWQ2xSJFHguaFJjR4QCKDLibiaOibUYQWH48gWdhTzX1e&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a166&token=2lt8WBSnjTnD42qTXm8vMbRZws30Cu1NjzvC7tOiauYTj0vyJ8wibT5PaEHUZicwia7H9Y6pk6Gyiapic18AZA8gWNrvCtjZjhAXnp4QJXL39ia8DZA2nChy0NUHBkknQoUTHTMkONY4CZGxYzyNQj0806taictnWyOvrfEgw9MsibhdQ6xxaa2ibiac5VWIyR9GgPscEs8p61UuQ4RDHUSTL7LOqhlmCJ2cyGettB9MMqBNUEAeco&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=Ys5FIoutEjy9Mq47lBbY4DC37PLRV8k8hgsoyvrXVN0b-mjEp3QI77NwnsoDK3lfx5MIRsBzxoXTjGDFfwrxDA&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAABYxMkmXcEPd1FZNOpAahAAAADnaHZTnGbFfAj9RgZXfw6VeQD%2BgdTm0i5sSMJqItT1upKsjiOdsuVAFrujaxKxWPcS0TDUUf21X4o%3D&svrnonce=1782639156,2076882623
14929263143805131035,13122891515712118744_0_0_2_0_1782639156628893_4c70c82c-72d4-11f1-abf0-e9a108c7f874,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779706852,0,37,69,78,45,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBbrlEsLx6OFs2Y4oosmCNzTiaUicuaqwZCste19icAaocmcJMY9jhYTok870QJic2qomgf9PG3oseuzdjnibYm7zEU3&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=2lt8WBSnjTnD42qTXm8vMS3xwDvJWRicZiaZYnzwfkhV8bBGIQ7oicYbHPPOp6Juiay04ykt7naaSg78ZgEia5CBdc5QWciagMngG5T7mz5GX1MwJlb65sP4yagrwibcwlv7Y1bw4ricFvlGMzPBTuH5eOeN63bbDsF5rujmZDs8JXyVeV0MqhrxeCMc4laPmaD4yE3t7VKic8awnExbfYDhLMgRSQDNqWwdb07Qanep1E8BjPGk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=wDz-kg1SQn0fH8aSJolOh0-SUSsvZ3jkGBh9JmAZECi6LPMGeWK70lO1hfFVoDELlP40ONUn-DTIglZvMOSiwg&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAACPQlErGkGsz1%2FwNOpAahAAAADnaHZTnGbFfAj9RgZXfw6VeQD%2BgdTm0jRsKNF8DY37upKsjiOdsuVAFk%2BORbOJkOqPqnXgjv5kSfI%3D&svrnonce=1782639156,1446935388
14927849795645741352,4817495140759903671_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779538368,0,682,735,1005,445,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDOqPbL2YOzT079ngkQu3JbIuS0pHFCmcY120rnTibbib3oiaDX6qlj7KaalicKMgY9qHicwwgSibE9F57HIGej7CygWt&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=2lt8WBSnjTnYWOAbtcasW8qib0XYE8weMiabf4ReAFQnY6jhFvOSfcZGialgib1WIXZibAl9HllhfVs4JLrsibuc7MjdoxAcF8iagibDR6twH2ic8oJyesalicaic121Xg912Ss5vs8qDApawRMiagq3dlbxMZCvHib7G3Ec34I3FwPRvB0MMB4UUWx85v8bNBATcIE8gr1Qv3vMx4jxtPdib6tRKlkwBicUNXsqoxKvFF8WRJ5Yycg22k&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=zq2bFg3K1qLfRkjbOP91WFEsuXpUkytPx4dKN6YXJoMZzRpfBTR9Q-tHdxlv41bSvN_Pag3n3J65ZzPQW53qaA&extg=1074a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAADsWf6oX0fzkzL4OepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQdA0Ij49oSjlXelr0GQm9Ol0r3YgTp6ZxyYtXy1gF%2FgeQMk%3D&svrnonce=1782639161,1186744234
14926362516370102571,9249032212166574026_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779361071,0,31,44,43,33,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQD65E7MWia8enmGkB2BDiclzmSwjGfY76UulAd10kG03XqZ6VicH89VQJVhm2DGpwORzJj3SOl2hHTuuEicSorxXSFs&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=2lt8WBSnjTnYWOAbtcasW9jTsygic6K7VSpUibgmsNhDic8QIwv3hSBhdhQnOibfkv7vu0zVke02rBMqtxGO69tO1icic32jUT44xpo4ms0asx8VPmAk29YicvfnpaIfOnBjmTTAzExgicgvnPf2beRSQGGQgJyVgyHAxVXuMVkPZibvtibWJTXjGT9zxmnyXNfKUdlefmluByicvRtU7ukCOicU5k3UTlvGenT1Tn7mWeoeEgDURtI&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=Wxf4Y-DQJk2nhy5odt3qKHJLcTe9Rk4utui2XOdGlQFEWIDyCgQ76AFuLIvvPfP-dmuehoC-SfQSxmDSxL487Q&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAADs5WyFUYgx7VUVOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQdM0Ajd43HXiXelr0GQm9Ol0rwBJMORV3SPjFQ2kDn2Dw5Y%3D&svrnonce=1782639161,1784127641
14925658246269245731,8786795100480410157_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779277115,0,55,77,75,19,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQB8xo6DuRdD6stQv12My4SuYpOHXDKnoBzH26jk1yXI5OHLm5KBmuMLEAKibVaNgFXjrcyZvdab65pshABWtpLZH&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a&token=2lt8WBSnjTnYWOAbtcasWibYoxycFFGFDribIbsAa8naH4HicFpYW0h2kJz1E0KYGAmTpWOUMj5ABshv1DDnyYdK4Wib4qvCzhdWVD93A9jBMCibsqwf2NvrPjon4jbCib6whleviat1w7mP2SgN0baoWVyYXfoGFJ5zibznseJGr5NHpibGVyqqCOBrayyGXuKW1vl1kqptrRyV8Ov1fpQb0r4VtI8UL0mwXKF1kabTyOBAiaVzM&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=EMsT9rIvn6Lzgzq6lbyfXzFpVIxJ7RFFB0VIfp9VPiOdT98Q9nl9NOEPRtkLiqJtW-nUQVsozXjCAFX2NYKcqA&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAX44bp43FLLn4AOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQds0Qg5%2FyxXhXelr0GQm9Ol0r8kID62Rru6dsmfjM4nFigM%3D&svrnonce=1782639161,1579948223
14924953468616317180,993129291781067646_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779193099,0,73,92,81,22,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCxKgnzuM2Gu40xfnH4DG8vqAGD5On1ffnK575FclfYrSpQibXNfvTvWxSx5gkWX9EQ8ib5sRzfria0TddDia37ryOh&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=2lt8WBSnjTnYWOAbtcasW0M1pcmHAxOFFu2pDakMgseofkoHnwgYJkr5hVsjte44Dicz2zOTHXnqEibtJ9yicR4iaeaaQcVGWMVxElkHzGiaDcfHamnJN3m6fCnicibyuvcg85fUP7EYQmnZCOabWXSXZRn29c1RNEiaE5sm2bKCeAHxEnXtqndiaxDV4mznWiaGaWXkhiaNwFpyUVMfOqU7HvgiaS66wXG5ibcdVQhhnljgWicmtibRFM&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=vWsSPOzbkaAbp8dWvTdILiqtV_K6SjPiZys2haS5_3IavhnqiNpGnOprc5pR6cyP2LHx90oHG71fJgrN2hU11A&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAClVzUasDL5bDXcOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQYQ3OiBQ6zXgXelr0GQm9Ol0r5BD4273tdPVLZCzHGf7dHQ%3D&svrnonce=1782639161,1526294914
14924237669387213062,14522437728143341427_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1779107769,0,133,140,95,66,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDGMk2LiaVKsksNtUrva3A6Rib2JiazkDSFNQw6mYWLGDvw49IDDXHrBib1XgoKZ0zwHfO6FtZMt8ibehDDQf66uceKO&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a170&token=ic1n0xDG6awibmzgzocBKD9ibRZrsMjB7icTARswicEQzFyKFs8anKZZCaEBWoxxHq02ibc9Qib51F7A1EhGOsW2J4y44wjJ6N7XH4tVcBXgDSXPH32Aicr2qUUZOLd4DqrEV23jfCgsPkgEDPqjMQaJ23MPtdzSI5Riciaicv4mdSiaChicL78axtibVxg7kgAKYqLgGFde9kHmoxbon4OljMDP48UJOvEnWcCCPa7aiaABuiaPbicAXs8M&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=rLG08NO_0etYLjqR1LfCWMIwUZFDW9ErGxyH2Mt6NWwcTIJBtMf_WJMemDA90rd_59ubg6PBkdOxyexYrDuIiA&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAABbHKwHcoaV72%2FfOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQf40GioQylL%2BXelr0GQm9Ol0rwtjDP5Ko%2B%2FNWEci4mgLaZM%3D&svrnonce=1782639161,678243879
14922765681410054399,16002716279661378761_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1778932295,0,529,587,456,214,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQAKFrzlMUzAQNCYtQehMQ7xNYZLIuibmfDiaBvEDNlgRTy2s2wHPibleOazp3gxBDiadDviaKViakgibzRT8ICe8VfGphG&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a166&token=2lt8WBSnjTnYWOAbtcasW0QtHRt2I3Ekz3vrvJOO3bZPFFsKVzZLlj87NTFvwzGrTnqvEgAC1C4pelrYgoibSS0jNxxL5GbIN92khkNN9GL8QcaGyj1dv6o74qRCqJdHXmdQwBvNj14RooN6w1Iicefzg5y3ggPzJibnD9arfXP9Ziczt41V7wwwib5r70oPGcqk8jz1s35TvHOiaaAHKFgicGGibwLvZCOtEqA1sWCibOWavhCY&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=R_jRKPbX--zrlmwuntZCB8Fq-s4coMDYYnO3w_F6ikeMTkUri7Oo4MmbT3lQ1-nIQIzTRACjdehtRzaFeE0tWw&extg=1074a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAjMlo7uk0czwi3OepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQYc3EmZSoiT8Xelr0GQm9Ol0r9xAsJQDPozUL8DqRUS9tCg%3D&svrnonce=1782639161,1397370430
14922047642237212932,17396643012856646338_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1778846698,0,142,157,92,109,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQArLy2PUaXx3LRq1j8Wfiao9k6CUf41VXsQNcyhbxZOxwGZLXperA4rpylgkEpYYm13zWFKYydKAOPyt7pXiczn5r&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=2lt8WBSnjTnYWOAbtcasW1QrVoia588iaZic5s8UGkYCVvoBGPEce8xiavP0oJ7PmemPuYGJHEtK2EH3LHpSgqbNP84tSfDtWaXLzNUj6TlnP8jjwKial4tW3ElkqfBm8Wg1o1iaJtkyEJXS85a4Z4IxhbibopPdnomWsvmZAH8uVibAGCpHBKA4XpSGtTRtgD4XQ5h7NictN233YMKWvq5LRSOOJCicI3wIJQePAT0lfvVvvUo1U&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=f0IXTHEcxt_JmeuUJ_KNLgxKSVVVxFy-tz7PGBqT-BDFSZhyqU83FGGwNhcKWux19mM06PK2_uWveSMNVysb4w&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAABkVlfjw%2BljEOMDOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQfw0ThgrwED6Xelr0GQm9Ol0r6D%2Bi%2FgRKe%2BFZ78IaTXH73M%3D&svrnonce=1782639161,1319419910
14921330170360568063,18419180894271322107_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1778761168,0,49,52,109,114,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQB1xw679XmePLnFibQpb7j0Vnlt4kzibuiaYQkfn2ia1SfVrbKD8XglH35rqGUge9qbXaaGH5DC6GvLYP1SegGrQnko&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a&token=2lt8WBSnjTnYWOAbtcasWxxgF5Azq33ra1IxcgPSAz22trLj6EXs1H85N2NKOCjemPCrUPy8kKS1E7fHnSKC3ZBEXlqoesozKia68kOAN1NFOSKpaFd7JkLVWuc6rRMUibGialHwOY6G6g0LLn9nxcmicCQayI0qiaVic5E6IzVXXfHGwribTUAv3HfGiaaKpsmtP70qpb6sF4cy6UXUNicjiaENStURtpiaB2iaTYOQ6IMZIgebNCM&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=5V4weGnFVAhkXsfBfKSkUJ6wOSdpkr4jmTe-dMQLlrCPq7sfdJX5W-YUHjbhBEj6qX4mlOMuiaFxPQjPZgZRnQ&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAfrkJY2MqvKqT3OepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQYc3bhVC%2F335Xelr0GQm9Ol0r68PG5NCPLGNH9Xz4oPjzMk%3D&svrnonce=1782639161,1840707398
14920565719680751872,8246807470772076278_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,优秀的企业家干不好IP#个人ip#商业认知#商业思维#陈厂长#陈灏,1778670039,0,45,59,21,63,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCZGrLJHicc6cqdgLVrm6VJw59cgmtNjvZAUnMe168NsWqz6uE6EfrUebpNU7uJhXQVKrhpT41owHfJjTxn0VeXD&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=ic1n0xDG6awibmzgzocBKD99UbWPOn5dCSJT9UA55Bk94ECbTQMehunZxna244DrTdIzicNXquVa7562liclBiaiaT5BD0jib86q2vw0fIUTEpwKjW57FMfbbvg715wibOIfCWSiaia096o7yG9SrkbcGydzr9KtaGkwwG2qjxCCF0AOVPS2BibazyG7D6vy2BbvYGDUibmcpsqHRkzDFXG6KuBic2UtrIZicJnr97ibLs6wLDGbBBJjgY&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=3CURiYwMA-FoYFLKjdYFV-ypL07Sh4QOq1x_7iPYvw_h1kBDp0ITP1K6eagASOJOy6AgXc-BuKuIxoefxupAqA&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAACXOKkGXXt5vOp4OepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQfg0Dnt6xy%2F4Xelr0GQm9Ol0rzqgjsMk1gUoCJWOnbznaow%3D&svrnonce=1782639161,450978030
14919847872118200618,9342490007247262023_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,AI时代创业，靠的是智商，不是情商#AI#AI时代#商业#商业认知#AI创业#陈厂长,1778584465,0,45,53,41,27,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQA6YicXOvpxDj9fbCO8lV9xX8fFZyk4CUJTuXLjb2dkyQ96axThSZZ5qS5APrlxfnGYlLGXyaK2JJO3LpEYdzT53&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a152&token=2lt8WBSnjTnYWOAbtcasWxROZgLIPafFBCmc74Q5vjT6j5ibepicPHf6YV9Zow9wZb4tdQGD9tpoxj1nwia4ic9w0TMsWnGDF9eplyZ9nDdMZ57mCGwToCBga4QUYQOB10F7Ir9flWUF4yPib1fQBQQHnIcU562JEtabgl48iaoBe84bdjWfgB9ROY7ibqBjGDdWTibOF0Drs7f3yePxaWeZZjs8qMCYNkCvgKHR1OsDzbFialic0&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=V9bKC9sAbroi095r_RCnSEvai27ZSL6xebHxS5K6wuf9RCXjv3_fa0t9YY8Qg79qrcbOiP9YqWCpW1Nz12kHGw&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAACDtynstTuVsnoMOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQdI0LjMN%2Bkz2Xelr0GQm9Ol0r6aqrdibAftgXBLW4vTMPeI%3D&svrnonce=1782639161,1404676953
14919152635932580105,14071512094982913906_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,"[{'shortTitle': '', 'pbRequestMsgInfo': None}]",1778501586,0,38,49,56,23,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQAJkhjvDSJCfSlK9ERmR4KicISlX52ZCKOdIG2ccBe5PzEU6PccpEc8jmxdc6MPnfNvSvI6NiahCM10VcmRfv8iaNS&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=2lt8WBSnjTnYWOAbtcasW88CJndq5FQsRdy6BhwIzRVFcNwBCvzfChehIia6DUicz5Pp8FoOCuMoqmNYcey9SC8eE2xurz88obSQF7a754b28ic8EJz1OZGJCCmz9pOiaE6tD59HYOGyw6rwY5BtBiciaJm1B8tsfWH8ynmD4ZzW7CeRCiaUN49JuBGpLxoQrbI36WbS8ibTMC9xRX5fundSiaI967hA7Yibzn3Tcnm9YMGHHmf50&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=TAhi2JFpiXmifEi8TnvDCQtcaEcA50EsU9Bw9No9hSXu7TxrxjD5PadO5wQb9KHWrfNDTm3OECJPrOF5iYSbtQ&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAgUozrrHQ2hjyXOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQfE0KgQW4G71Xelr0GQm9Ol0rzHqajP%2Fkqa8oaU8AaoieQs%3D&svrnonce=1782639161,1458398528
